ID_Mensaje,Remitente,Asunto,Resumen,ID_Pedido,Texto_Incidencia,Texto_Procesado,Categoria_Origen,Sentimiento,Emocion,Prioridad,Estado
1775544108573014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib recambi tall buen dias dat usted solicit vien email anterior descrit esper pued darm respuest posibl no pas plaz cambi usted inconveniente.much gracias.un salu,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775542869798015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re perd ped buen dias ped sal lleg algun dia estaf hij pendient sol quier sab si va lleg no no pued ser tant dias ros bog duni sanchis rodriguez atencionalclienteesenziaclub.com envi,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775540561532004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras enorm ped hol buen dias sig notici algun noved,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775536243233004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_a74b5e88,[OCULTO POR PRIVACIDAD],re acus recib redevolu ped esens1124183 buen dias duni quier devolv ped esens1124183 correspondient sudader tall l primer vez no pas segu introduc numer ped corre eva.rod.bargmail.com no aparec pued ayud po,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775529020605015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],"pag abr 2.040,23 eur abril deposit 2.040,23 eur cuent bancari dias labor ver pag pag n. abril carg 2.195,79 eur reembols 155,56 eur ajust 0,00 eur total 2.040,23 eur obten",PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775522296305014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ill help get in paying customers ready lets chat ..,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775517060818003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_1d69b83b,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1124947 cant be transmitt becaus the shipping method tiend esenzi cordob is not mapp in the autofulfillment configuration esens1124947 cheers the bigblu,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1775510484970015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],import estim equip nombr natali años maestr creador conten vist actual realiz colabor huelv tiend ubic cort ingles encant pod form part ac,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
1775510200109015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9ecc7cb5,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1124944 cant be transmitt becaus the shipping method tiend esenzi cordob is not mapp in the autofulfillment configuration esens1124944 cheers the bigblu,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1775509024486004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re devolu buen noch mensaj sal seman pas quier gestion pol favor lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775507417159015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],open to seeing real customers in hours,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775505687263014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re defect sudader sudader devolu sudader entonc cre no lleg mand ningun numer ped envi iphon,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775505540332014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re defect sudader hol dond vien numer ped envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775502831424014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reimport much graci responder.n encuentr numer ped podr busc corre emmaferrezuelo10gmail.coml sient si molesti no se dond encontr no dej inici sesion web.el ped hiz,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775501845985003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped buen tard prefier reembols ido fri año vien compr no preocup graci saludodav lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escri,INCIDENCIA GENERAL,NEU,joy,MEDIA,Abierto
1775500793855003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped ped 122074buen noch duni gust sab dond ped pas sobr tres seman recib sig polar diner mie mar famili elosegui lozan familiaeloseguigmail.com,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775499940680014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re devolu buen tardessab pol salud mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775499872515005600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at mon apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775498613210014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f861a672,[OCULTO POR PRIVACIDAD],re ped holanecesit cambi tall color ultim sudader lleg ped cuant tiemp posibl respetais preci lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775498353863003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re asunt buen tard gust sab ped hac casi mes q realizado.graci mar duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775497950715014201,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re sudader val graci har much ilusion entiend pagin web dich esper pod encontr ten algun dia mir aqu siempr quer vist mir busc no sab tal punt,PEDIDO PERDIDO,POS,joy,BAJA,Abierto
1775497663044003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],import buen ver escrib vez sig igual sudader cont febrer qued sup rar sol si mit desteñ rar cuid siempr,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1775497164159015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_a74b5e88,[OCULTO POR PRIVACIDAD],order other issu quier devolv ped esens1124183 eva.rod.bargmail.com not the following information is for internal use order esens1124183 custom eva rodriguez barros contact from esenzi tracking pageemails category other,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775497071482003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_a74b5e88,[OCULTO POR PRIVACIDAD],devolu ped esens1124183 buen tard quier devolv ped esens1124183 reconoc web com pued gestion graci salud,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775496989550003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],werehous buen tard equip esenzi gust sab hor hor abris werehous much graci,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775495402433015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9c1a8ee8,[OCULTO POR PRIVACIDAD],cambi tall buen tard compr camiset codig ped esens1124505 tall l querr cambi tall m.com deb proced much graci,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775494025819015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],devolu diner hol escrib hac mes realiz ped no lleg no recib respuest hoy fin lleg ped result sol camiset no sudader ped ademas lleg corre dic,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775493876858004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re cambi tall ok graci esper respuest envi iphon,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
1775492711688005600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at mon apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775492039112015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_15d7fabc,[OCULTO POR PRIVACIDAD],support request other for order esens1124616 been solv helpdesk support request other for order esens1124616 been solv hell duni the request is clos and does not requir furth action order esens1124616 other cheers the bigblu team the futur of logistics you can manag your notification,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775491473165004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_54156617,[OCULTO POR PRIVACIDAD],re order wrong item receiv or missing item perfect duni agradezc rapidisim aclar abraz lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775490961927014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_ea5c379f,[OCULTO POR PRIVACIDAD],ped no recib buen tard necesit inform acerc ped hic compr dia marz aun no lleg tampoc pon inform acerc seguimient web app shop.por favor pongans contact conm,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775490642285004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped pagin web sal si dispon gris plom zip tall m porf quier sin pues proced reembols complet vay ped hac mes stock no culp ahor no no entiend vd,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775490373584014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib redireccion errone lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775490247570004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_70db4c91,[OCULTO POR PRIVACIDAD],support request investigat delay order for order esens1123603 been answer helpdesk support request investigat delay order for order esens1123603 been answer hell duni you hav receiv an answer the request is still open order esens1123603 investigat delay order cheers the bigblu team the futur of,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775490068367015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re devolu ahh val perfect ser sevill podr cambi problem no no personaliz inicial nad sol pong establish in sevill lun abr duni sanchis rodriguez atencionalclienteesenz,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775490000492014001,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_54156617,[OCULTO POR PRIVACIDAD],order wrong item receiv or missing item buen esper vay bien ped falt pal dream tee xl compr junt iron lleg ningun problem diferent model lleg no dispong ningun codig segui,INCIDENCIA GENERAL,POS,others,BAJA,Abierto
1775489556779015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re ped incomplet pedi marz lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775489419615003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped n buen tard si no posibil blanc rot ambas tall gust color beig ambas tall mism bord xl jerez xs jerez 2004. much graci saludo.pedr lassalett envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775488745524014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped incomplet val no pon seguimient nad sal pedi hac seman pued ver recib lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775488732089003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_2cd30b65,[OCULTO POR PRIVACIDAD],re confirm ped much graci qued esper dig pued ir ped lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775488361492003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped lleg pues vist algun call asi q no unic color facil comprob color web mand cambi onlin no fio ir tiend complic qued favor gust q revis,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775488327061003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re devolu sab si va repon stock prend lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775487727727004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],sudader buen tard hac tiemp veo gent sudader pon establish in .. siempr interes nunc form hoy fin tiend call san eloy mal notici sol,INCIDENCIA GENERAL,NEG,sadness,ALTA (Urgente),Abierto
1775487626654003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_75869b7b,[OCULTO POR PRIVACIDAD],re ped much graci qued espera.supong gener nuev enlac seguimient ped esper confirm perdon molesti on mon apr at duni sanchis rodriguez atencionalclienteesenziaclub.com,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775487539426014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped buen verd no gust ningun color posibl sol ped color azul marin devolv mit import graciash vist web si dispon gris plom tall m zip buen,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775487253361004501,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_16a5814b,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1124908 cant be transmitt becaus the shipping method tiend esenzi sevill is not mapp in the autofulfillment configuration esens1124908 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775487227275004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re devolu si no disponibil tall diferent pierd diner val lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1775486175859004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],atencionalclient quick one i hav q2 sal ide for atencionalclient can i shar,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775485558830004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_75869b7b,[OCULTO POR PRIVACIDAD],re ped buen mrw dijeron sol ven bult asi pon enlac web dich empres seguimient envi simplement gust recib sudader pag no import esper vez dias,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775485256964014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re devolu perfect si pid pol onlin no qued bien pued devolv diner cambi cas disponibil tall lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com esc,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775484481231014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras entreg perfect much graci qued pendient avisar alvar veg grañ lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775484148129004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],devolu ped hol nombr tatian contact traves instagram coment mand corre tramit devolu ped hic diciembr sudader villamarin tall s n ped no h,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775483767309015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reprend tar perfect hoy mañan har entreg tiend fisic sevill no obstant indic usted avis hag entreg lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escr,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775483495066004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],esenziaclub.com zipchat ai strong liv chat conversions hell i saw you are using livechat on your stor visitors usually wait about minut befor leaving if you are not that fast it looks lik your missing out on sal and the fix could be simpl chang sinc your stor runs on shopify the,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775483500643004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reprend tar actual no pued efectu recog direccion envi si no import llev tiend fisic usted diga.un salud lun abr duni sanchis rodriguez atencionalcl,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775483245324015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras entreg entiend situacion no depend unic ocasion no pued devolv primer prend minim parec razon alarg period devolu lleg nuev prend supuest no,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775482234149004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],retras entreg buen tard escrib despues corre mensaj instagram respuest consider situacion ped n torn inacept no sol no dad ningun explic acerc envi h,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1775482024984004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re sudader estrop genial mil graci lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,TARA PROVEEDOR,POS,joy,BAJA,Abierto
1775481939968003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reprend tar buen tard coment prim corre no quier pol insist trat atencion client dej des continu pol mal ningun solucion.quier tarjet regal rembols pol co,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775481890389015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re asunt ser posibl reembols mism cuent pag ped original graci tod form on mon apr at duni sanchis rodriguez atencionalclienteesenziaclub.com wrot,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775481615328015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b970d047,[OCULTO POR PRIVACIDAD],re reped graci duni direccion correct cond peñalv izquierd madr much graci envi outlook andro from duni sanchis rodriguez atencionalclienteesenziaclub.com sent monday april pm,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775481109465014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_6429af15,[OCULTO POR PRIVACIDAD],re ped esenzi much graci qued esper lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775480985016015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b970d047,[OCULTO POR PRIVACIDAD],re reped com pued cambi direccion envi envi outlook andro from duni sanchis rodriguez atencionalclienteesenziaclub.com sent monday april pm to carl guerr cguerramhhotmail.com subject re,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
